BillingInfoNode;DeliveryAddressNode;ProcessReservationNode;SelectModeOfReciptNode;PaymentInfoNode;ProcessPaymentNode;TravelInfoNode
783.0;812.0;990.0;855.0;106.0;514.0;110.0
891.0;0;990.0;165.0;360.0;313.0;716.0
963.0;0;509.0;713.0;384.0;577.0;738.0
183.0;991.0;781.0;616.0;753.0;330.0;430.0
633.0;969.0;73.0;77.0;374.0;756.0;11.0
806.0;116.0;607.0;45.0;80.0;891.0;29.0
139.0;0;31.0;15.0;701.0;348.0;87.0
910.0;0;633.0;436.0;218.0;429.0;827.0
961.0;0;967.0;359.0;31.0;108.0;275.0
698.0;823.0;45.0;574.0;366.0;754.0;493.0
154.0;388.0;935.0;197.0;826.0;87.0;138.0
316.0;613.0;573.0;625.0;391.0;697.0;143.0
70.0;596.0;900.0;229.0;73.0;639.0;520.0
602.0;0;565.0;814.0;459.0;130.0;48.0
539.0;0;288.0;229.0;56.0;11.0;548.0
482.0;494.0;628.0;876.0;104.0;106.0;161.0
463.0;0;307.0;300.0;97.0;956.0;328.0
492.0;0;406.0;1.0;361.0;192.0;88.0
184.0;0;94.0;817.0;49.0;451.0;483.0
41.0;419.0;874.0;16.0;748.0;469.0;350.0
419.0;0;375.0;782.0;726.0;374.0;128.0
76.0;452.0;686.0;160.0;583.0;83.0;104.0
233.0;0;568.0;229.0;95.0;57.0;750.0
633.0;549.0;759.0;335.0;548.0;98.0;788.0
350.0;811.0;411.0;854.0;854.0;182.0;924.0
670.0;0;997.0;710.0;239.0;203.0;994.0
641.0;0;849.0;9.0;324.0;395.0;808.0
916.0;0;482.0;635.0;218.0;758.0;378.0
6.0;972.0;478.0;411.0;829.0;36.0;716.0
573.0;535.0;202.0;325.0;471.0;174.0;33.0
347.0;242.0;831.0;444.0;364.0;396.0;763.0
917.0;303.0;532.0;779.0;47.0;728.0;373.0
727.0;434.0;605.0;128.0;22.0;67.0;578.0
746.0;0;135.0;672.0;913.0;151.0;65.0
241.0;903.0;80.0;643.0;620.0;918.0;88.0
257.0;0;614.0;686.0;391.0;145.0;12.0
713.0;0;216.0;293.0;209.0;79.0;770.0
293.0;295.0;500.0;623.0;454.0;553.0;498.0
173.0;0;339.0;75.0;845.0;975.0;504.0
774.0;806.0;982.0;691.0;135.0;697.0;994.0
326.0;0;601.0;491.0;607.0;15.0;24.0
524.0;266.0;426.0;95.0;652.0;105.0;811.0
710.0;785.0;985.0;504.0;56.0;884.0;105.0
888.0;587.0;469.0;558.0;248.0;252.0;176.0
280.0;0;361.0;466.0;339.0;504.0;320.0
867.0;273.0;268.0;893.0;878.0;396.0;856.0
970.0;0;908.0;193.0;975.0;899.0;571.0
202.0;0;633.0;790.0;734.0;669.0;434.0
365.0;0;295.0;550.0;409.0;864.0;170.0
42.0;0;342.0;992.0;411.0;953.0;483.0
782.0;0;12.0;465.0;667.0;652.0;234.0
117.0;487.0;871.0;28.0;882.0;258.0;167.0
205.0;0;381.0;881.0;797.0;838.0;495.0
350.0;58.0;618.0;488.0;124.0;887.0;666.0
114.0;727.0;746.0;766.0;731.0;615.0;540.0
330.0;0;403.0;492.0;772.0;697.0;522.0
360.0;117.0;595.0;352.0;192.0;484.0;781.0
849.0;629.0;246.0;828.0;487.0;854.0;562.0
595.0;976.0;993.0;696.0;207.0;927.0;57.0
669.0;0;191.0;6.0;387.0;63.0;110.0
484.0;0;336.0;601.0;127.0;511.0;239.0
371.0;0;645.0;440.0;899.0;6.0;667.0
196.0;0;67.0;913.0;697.0;871.0;7.0
890.0;0;824.0;674.0;853.0;408.0;501.0
111.0;0;48.0;628.0;912.0;514.0;434.0
722.0;895.0;117.0;728.0;651.0;841.0;765.0
143.0;139.0;507.0;302.0;382.0;587.0;312.0
798.0;0;601.0;694.0;540.0;581.0;854.0
563.0;224.0;590.0;843.0;160.0;28.0;834.0
577.0;807.0;515.0;922.0;351.0;705.0;84.0
673.0;0;152.0;781.0;499.0;272.0;246.0
942.0;0;130.0;695.0;172.0;970.0;243.0
546.0;58.0;453.0;279.0;355.0;359.0;95.0
361.0;47.0;828.0;994.0;875.0;127.0;382.0
696.0;326.0;413.0;616.0;357.0;588.0;870.0
459.0;0;149.0;725.0;54.0;119.0;139.0
628.0;0;540.0;78.0;261.0;731.0;534.0
201.0;430.0;405.0;676.0;389.0;23.0;704.0
970.0;0;471.0;258.0;103.0;694.0;794.0
726.0;0;819.0;307.0;264.0;759.0;843.0
154.0;428.0;920.0;417.0;502.0;427.0;630.0
920.0;651.0;270.0;287.0;466.0;485.0;658.0
97.0;375.0;389.0;751.0;943.0;353.0;858.0
48.0;544.0;297.0;635.0;508.0;511.0;608.0
484.0;723.0;898.0;89.0;719.0;693.0;30.0
818.0;829.0;219.0;710.0;875.0;216.0;625.0
404.0;317.0;419.0;523.0;647.0;742.0;208.0
137.0;649.0;453.0;684.0;864.0;187.0;672.0
620.0;404.0;825.0;304.0;919.0;189.0;159.0
870.0;28.0;874.0;40.0;135.0;513.0;829.0
924.0;541.0;991.0;648.0;250.0;594.0;714.0
500.0;0;792.0;852.0;643.0;78.0;381.0
442.0;316.0;411.0;627.0;453.0;23.0;555.0
895.0;0;531.0;678.0;370.0;298.0;98.0
276.0;0;615.0;110.0;369.0;328.0;805.0
921.0;0;668.0;432.0;241.0;261.0;446.0
978.0;783.0;651.0;754.0;750.0;951.0;229.0
661.0;941.0;175.0;352.0;285.0;703.0;681.0
934.0;0;79.0;284.0;899.0;503.0;740.0
247.0;0;407.0;528.0;678.0;137.0;357.0
425.0;29.0;581.0;533.0;239.0;980.0;665.0
479.0;0;494.0;373.0;356.0;558.0;493.0
37.0;0;25.0;944.0;76.0;804.0;628.0
645.0;604.0;506.0;236.0;130.0;987.0;661.0
445.0;0;277.0;833.0;407.0;313.0;133.0
63.0;412.0;807.0;305.0;942.0;645.0;606.0
306.0;880.0;749.0;686.0;627.0;10.0;362.0
963.0;116.0;908.0;632.0;134.0;523.0;944.0
728.0;0;936.0;443.0;527.0;83.0;817.0
87.0;246.0;712.0;60.0;825.0;907.0;309.0
754.0;329.0;949.0;336.0;456.0;741.0;242.0
233.0;530.0;76.0;155.0;383.0;294.0;198.0
10.0;0;981.0;285.0;64.0;139.0;126.0
276.0;763.0;924.0;849.0;860.0;483.0;287.0
284.0;620.0;863.0;271.0;644.0;819.0;680.0
805.0;0;486.0;573.0;231.0;45.0;898.0
448.0;781.0;967.0;250.0;201.0;523.0;258.0
876.0;594.0;627.0;784.0;436.0;126.0;848.0
833.0;0;95.0;170.0;510.0;26.0;385.0
739.0;296.0;216.0;566.0;881.0;333.0;61.0
879.0;0;250.0;7.0;355.0;533.0;565.0
231.0;0;190.0;57.0;880.0;942.0;505.0
394.0;78.0;926.0;566.0;602.0;228.0;632.0
385.0;572.0;48.0;854.0;432.0;902.0;240.0
340.0;0;70.0;768.0;194.0;246.0;173.0
402.0;978.0;521.0;460.0;736.0;430.0;656.0
961.0;0;992.0;92.0;157.0;133.0;625.0
864.0;804.0;840.0;33.0;186.0;715.0;659.0
227.0;0;887.0;872.0;328.0;980.0;352.0
919.0;497.0;313.0;521.0;576.0;712.0;852.0
2.0;817.0;617.0;375.0;848.0;303.0;411.0
276.0;624.0;537.0;507.0;554.0;181.0;669.0
539.0;102.0;281.0;43.0;984.0;107.0;890.0
305.0;107.0;24.0;502.0;210.0;430.0;762.0
364.0;0;366.0;813.0;389.0;817.0;597.0
105.0;584.0;566.0;663.0;476.0;620.0;627.0
514.0;225.0;257.0;950.0;643.0;892.0;902.0
836.0;0;517.0;164.0;483.0;682.0;762.0
676.0;0;206.0;575.0;970.0;279.0;388.0
496.0;152.0;954.0;530.0;613.0;828.0;329.0
112.0;0;399.0;828.0;329.0;738.0;453.0
382.0;630.0;698.0;900.0;976.0;276.0;340.0
360.0;457.0;63.0;755.0;753.0;856.0;594.0
432.0;813.0;418.0;962.0;715.0;665.0;967.0
681.0;540.0;51.0;869.0;113.0;473.0;873.0
514.0;0;44.0;944.0;233.0;820.0;718.0
470.0;0;884.0;265.0;718.0;686.0;33.0
65.0;0;600.0;699.0;958.0;933.0;757.0
287.0;544.0;411.0;199.0;118.0;274.0;411.0
22.0;0;733.0;220.0;886.0;941.0;13.0
797.0;347.0;992.0;314.0;498.0;389.0;657.0
849.0;3.0;829.0;361.0;536.0;449.0;344.0
722.0;306.0;577.0;288.0;334.0;115.0;941.0
614.0;0;66.0;381.0;382.0;498.0;130.0
209.0;829.0;953.0;724.0;324.0;327.0;920.0
245.0;0;394.0;359.0;286.0;514.0;105.0
473.0;929.0;102.0;76.0;439.0;948.0;516.0
801.0;229.0;298.0;981.0;392.0;543.0;914.0
448.0;0;262.0;751.0;816.0;778.0;492.0
711.0;661.0;548.0;959.0;38.0;362.0;890.0
902.0;996.0;599.0;925.0;578.0;480.0;647.0
234.0;394.0;266.0;784.0;299.0;719.0;291.0
866.0;0;813.0;846.0;446.0;476.0;246.0
549.0;0;12.0;101.0;41.0;645.0;299.0
8.0;0;905.0;711.0;970.0;920.0;231.0
533.0;0;847.0;710.0;574.0;712.0;671.0
278.0;0;338.0;523.0;284.0;778.0;43.0
802.0;419.0;993.0;794.0;927.0;841.0;462.0
325.0;0;796.0;302.0;45.0;738.0;895.0
525.0;0;23.0;973.0;503.0;111.0;379.0
755.0;325.0;363.0;842.0;140.0;526.0;528.0
12.0;957.0;725.0;719.0;754.0;443.0;565.0
500.0;102.0;860.0;212.0;176.0;326.0;634.0
920.0;927.0;499.0;711.0;899.0;640.0;978.0
615.0;54.0;758.0;429.0;689.0;894.0;889.0
446.0;940.0;308.0;925.0;960.0;496.0;62.0
579.0;534.0;548.0;279.0;391.0;313.0;223.0
979.0;236.0;713.0;659.0;733.0;370.0;682.0
818.0;861.0;142.0;536.0;468.0;13.0;484.0
968.0;373.0;854.0;400.0;851.0;529.0;917.0
623.0;0;833.0;219.0;777.0;67.0;753.0
970.0;0;819.0;708.0;976.0;928.0;264.0
805.0;361.0;193.0;805.0;842.0;627.0;128.0
364.0;29.0;405.0;54.0;834.0;959.0;197.0
131.0;0;676.0;127.0;735.0;542.0;297.0
948.0;0;334.0;185.0;507.0;670.0;943.0
283.0;89.0;783.0;6.0;922.0;187.0;856.0
538.0;0;170.0;150.0;57.0;474.0;602.0
252.0;517.0;126.0;80.0;372.0;107.0;129.0
496.0;727.0;804.0;486.0;688.0;489.0;169.0
760.0;456.0;524.0;463.0;187.0;744.0;916.0
986.0;289.0;155.0;817.0;352.0;58.0;478.0
746.0;132.0;274.0;136.0;393.0;565.0;594.0
308.0;906.0;519.0;625.0;614.0;30.0;217.0
26.0;212.0;808.0;801.0;18.0;345.0;388.0
624.0;0;726.0;551.0;320.0;198.0;414.0
432.0;856.0;308.0;364.0;673.0;216.0;620.0
206.0;276.0;42.0;611.0;822.0;22.0;36.0
474.0;782.0;536.0;551.0;688.0;714.0;424.0
577.0;468.0;301.0;655.0;352.0;973.0;515.0
58.0;812.0;764.0;373.0;722.0;954.0;877.0
6.0;0;322.0;548.0;101.0;727.0;439.0
118.0;827.0;842.0;828.0;190.0;456.0;627.0
609.0;809.0;14.0;838.0;78.0;83.0;986.0
985.0;0;991.0;469.0;212.0;269.0;739.0
214.0;673.0;236.0;98.0;16.0;355.0;234.0
4.0;0;515.0;1.0;399.0;251.0;745.0
237.0;481.0;614.0;645.0;835.0;159.0;457.0
18.0;351.0;74.0;675.0;219.0;783.0;335.0
481.0;363.0;564.0;50.0;72.0;714.0;445.0
134.0;0;392.0;642.0;254.0;2.0;102.0
153.0;978.0;4.0;197.0;911.0;336.0;277.0
111.0;722.0;491.0;116.0;420.0;67.0;390.0
234.0;0;902.0;215.0;504.0;537.0;952.0
319.0;837.0;220.0;267.0;662.0;853.0;763.0
703.0;835.0;864.0;34.0;730.0;970.0;89.0
411.0;0;401.0;77.0;349.0;140.0;588.0
982.0;0;649.0;679.0;79.0;922.0;27.0
502.0;779.0;462.0;892.0;533.0;851.0;946.0
989.0;0;191.0;345.0;919.0;865.0;415.0
689.0;0;316.0;264.0;128.0;175.0;246.0
419.0;486.0;375.0;243.0;16.0;232.0;910.0
904.0;501.0;654.0;273.0;337.0;109.0;596.0
515.0;684.0;135.0;232.0;930.0;810.0;62.0
219.0;987.0;99.0;119.0;970.0;478.0;714.0
448.0;146.0;431.0;432.0;547.0;78.0;247.0
648.0;116.0;954.0;48.0;203.0;596.0;950.0
168.0;0;396.0;326.0;112.0;278.0;599.0
770.0;349.0;324.0;26.0;920.0;822.0;421.0
809.0;103.0;470.0;537.0;302.0;835.0;315.0
69.0;503.0;806.0;603.0;356.0;679.0;672.0
325.0;321.0;240.0;732.0;767.0;869.0;152.0
380.0;788.0;964.0;385.0;115.0;454.0;246.0
887.0;722.0;112.0;700.0;497.0;141.0;379.0
91.0;0;256.0;724.0;231.0;358.0;118.0
448.0;7.0;138.0;322.0;781.0;962.0;462.0
699.0;362.0;225.0;971.0;532.0;547.0;622.0
784.0;622.0;74.0;42.0;102.0;190.0;71.0
418.0;0;666.0;730.0;792.0;844.0;822.0
276.0;325.0;202.0;195.0;374.0;686.0;932.0
776.0;749.0;146.0;220.0;367.0;583.0;877.0
502.0;0;878.0;645.0;541.0;346.0;75.0
251.0;963.0;914.0;282.0;475.0;772.0;796.0
371.0;0;267.0;794.0;762.0;465.0;149.0
800.0;0;590.0;134.0;777.0;264.0;456.0
945.0;0;984.0;475.0;643.0;217.0;653.0
370.0;0;697.0;273.0;599.0;68.0;583.0
313.0;0;144.0;338.0;132.0;724.0;876.0
607.0;920.0;79.0;511.0;632.0;858.0;266.0
23.0;0;872.0;260.0;486.0;335.0;217.0
293.0;0;711.0;549.0;882.0;67.0;555.0
696.0;379.0;155.0;120.0;942.0;359.0;387.0
589.0;762.0;301.0;863.0;849.0;134.0;946.0
981.0;0;332.0;745.0;572.0;451.0;280.0
626.0;0;396.0;547.0;834.0;762.0;468.0
123.0;198.0;535.0;746.0;16.0;819.0;548.0
488.0;0;779.0;8.0;72.0;961.0;159.0
836.0;450.0;591.0;158.0;797.0;361.0;406.0
87.0;0;663.0;549.0;422.0;217.0;785.0
271.0;365.0;931.0;332.0;536.0;29.0;188.0
975.0;0;305.0;716.0;589.0;356.0;445.0
159.0;0;209.0;307.0;542.0;274.0;379.0
583.0;0;384.0;207.0;32.0;570.0;285.0
914.0;685.0;345.0;625.0;492.0;460.0;560.0
213.0;134.0;712.0;251.0;13.0;837.0;303.0
684.0;235.0;969.0;243.0;781.0;812.0;25.0
313.0;239.0;743.0;312.0;413.0;61.0;369.0
815.0;546.0;334.0;111.0;478.0;328.0;463.0
131.0;201.0;776.0;101.0;903.0;775.0;83.0
482.0;865.0;72.0;431.0;588.0;811.0;411.0
634.0;554.0;736.0;730.0;747.0;380.0;232.0
930.0;748.0;218.0;744.0;655.0;121.0;914.0
39.0;0;434.0;504.0;549.0;441.0;960.0
412.0;540.0;840.0;751.0;891.0;401.0;779.0
331.0;0;327.0;505.0;789.0;933.0;808.0
262.0;0;384.0;387.0;34.0;116.0;800.0
957.0;575.0;654.0;454.0;534.0;617.0;746.0
118.0;647.0;581.0;898.0;570.0;151.0;726.0
903.0;475.0;30.0;998.0;214.0;469.0;218.0
479.0;91.0;786.0;79.0;42.0;991.0;374.0
278.0;0;94.0;853.0;105.0;168.0;178.0
525.0;0;580.0;468.0;327.0;569.0;545.0
80.0;0;500.0;251.0;972.0;634.0;607.0
139.0;601.0;432.0;335.0;826.0;449.0;651.0
301.0;152.0;559.0;842.0;580.0;242.0;864.0
567.0;727.0;666.0;155.0;429.0;28.0;482.0
534.0;598.0;239.0;702.0;481.0;317.0;363.0
407.0;913.0;765.0;139.0;633.0;1.0;378.0
79.0;41.0;544.0;91.0;816.0;495.0;348.0
650.0;518.0;693.0;53.0;114.0;237.0;255.0
447.0;628.0;140.0;551.0;31.0;32.0;457.0
651.0;350.0;12.0;911.0;529.0;46.0;312.0
743.0;71.0;81.0;452.0;979.0;988.0;504.0
420.0;408.0;991.0;252.0;671.0;760.0;79.0
810.0;900.0;702.0;155.0;304.0;219.0;980.0
509.0;0;113.0;630.0;499.0;583.0;149.0
24.0;568.0;458.0;589.0;528.0;188.0;162.0
470.0;0;734.0;267.0;726.0;820.0;364.0
944.0;721.0;86.0;590.0;510.0;16.0;275.0
779.0;306.0;457.0;335.0;598.0;726.0;291.0
900.0;289.0;238.0;959.0;90.0;7.0;217.0
665.0;104.0;507.0;644.0;483.0;829.0;985.0
79.0;745.0;715.0;365.0;610.0;715.0;133.0
595.0;0;261.0;435.0;722.0;409.0;57.0
176.0;407.0;195.0;755.0;731.0;743.0;753.0
601.0;316.0;690.0;489.0;631.0;352.0;695.0
580.0;0;949.0;499.0;558.0;47.0;267.0
620.0;348.0;222.0;399.0;537.0;281.0;545.0
562.0;217.0;351.0;144.0;514.0;863.0;319.0
763.0;521.0;46.0;900.0;314.0;919.0;62.0
667.0;0;561.0;801.0;667.0;662.0;938.0
61.0;138.0;598.0;42.0;260.0;745.0;993.0
31.0;0;559.0;314.0;303.0;36.0;58.0
716.0;0;770.0;516.0;570.0;356.0;726.0
505.0;416.0;969.0;235.0;193.0;257.0;234.0
204.0;702.0;109.0;590.0;232.0;628.0;712.0
50.0;435.0;675.0;752.0;880.0;848.0;478.0
179.0;0;417.0;678.0;373.0;889.0;587.0
539.0;0;388.0;517.0;2.0;188.0;58.0
864.0;51.0;318.0;318.0;193.0;70.0;165.0
335.0;0;907.0;156.0;538.0;852.0;946.0
116.0;0;217.0;762.0;981.0;597.0;34.0
367.0;401.0;191.0;481.0;489.0;937.0;451.0
733.0;769.0;939.0;29.0;1.0;849.0;665.0
256.0;0;370.0;317.0;804.0;644.0;790.0
306.0;63.0;332.0;998.0;903.0;436.0;159.0
323.0;0;27.0;816.0;955.0;204.0;446.0
636.0;0;535.0;12.0;692.0;346.0;0.0
749.0;0;547.0;92.0;916.0;607.0;439.0
913.0;0;543.0;623.0;525.0;328.0;455.0
1.0;0;432.0;346.0;912.0;999.0;677.0
705.0;128.0;159.0;641.0;154.0;209.0;958.0
176.0;730.0;248.0;640.0;718.0;82.0;510.0
115.0;0;320.0;238.0;459.0;36.0;719.0
153.0;0;703.0;194.0;44.0;663.0;651.0
988.0;411.0;910.0;691.0;788.0;542.0;483.0
454.0;0;223.0;39.0;207.0;949.0;437.0
40.0;489.0;594.0;156.0;257.0;292.0;405.0
969.0;0;906.0;197.0;41.0;917.0;146.0
613.0;30.0;766.0;921.0;80.0;35.0;284.0
515.0;737.0;544.0;917.0;663.0;163.0;301.0
541.0;0;217.0;396.0;69.0;338.0;967.0
555.0;470.0;192.0;741.0;394.0;417.0;90.0
76.0;514.0;768.0;919.0;2.0;68.0;314.0
55.0;435.0;453.0;995.0;527.0;983.0;47.0
155.0;661.0;711.0;523.0;718.0;781.0;812.0
390.0;0;113.0;791.0;96.0;592.0;511.0
110.0;899.0;30.0;536.0;409.0;655.0;854.0
901.0;421.0;487.0;900.0;465.0;730.0;242.0
943.0;42.0;933.0;386.0;546.0;473.0;404.0
67.0;908.0;684.0;816.0;965.0;824.0;929.0
839.0;853.0;595.0;525.0;451.0;855.0;304.0
114.0;0;707.0;561.0;998.0;108.0;345.0
161.0;130.0;670.0;407.0;420.0;71.0;913.0
100.0;0;236.0;603.0;204.0;166.0;38.0
240.0;0;393.0;417.0;411.0;405.0;1.0
182.0;629.0;457.0;231.0;172.0;492.0;169.0
566.0;602.0;80.0;35.0;881.0;882.0;652.0
682.0;473.0;801.0;479.0;417.0;824.0;866.0
175.0;635.0;346.0;806.0;18.0;523.0;458.0
405.0;0.0;640.0;200.0;99.0;291.0;151.0
849.0;516.0;172.0;238.0;374.0;438.0;940.0
168.0;192.0;653.0;705.0;677.0;418.0;457.0
450.0;625.0;383.0;809.0;432.0;395.0;650.0
184.0;726.0;291.0;692.0;149.0;22.0;140.0
296.0;0;897.0;873.0;0.0;110.0;919.0
898.0;15.0;79.0;57.0;533.0;738.0;780.0
828.0;228.0;514.0;929.0;92.0;130.0;410.0
814.0;0;910.0;394.0;527.0;437.0;396.0
848.0;0;169.0;297.0;948.0;467.0;194.0
577.0;817.0;745.0;985.0;308.0;293.0;143.0
335.0;461.0;902.0;340.0;358.0;969.0;86.0
336.0;0;425.0;479.0;617.0;84.0;621.0
315.0;27.0;412.0;29.0;111.0;896.0;824.0
58.0;447.0;174.0;865.0;991.0;752.0;19.0
999.0;0;223.0;171.0;915.0;556.0;22.0
178.0;343.0;906.0;760.0;897.0;434.0;608.0
936.0;164.0;364.0;128.0;928.0;556.0;493.0
692.0;0;373.0;427.0;131.0;413.0;784.0
875.0;0;679.0;805.0;71.0;197.0;103.0
342.0;0;390.0;422.0;628.0;354.0;130.0
494.0;510.0;943.0;409.0;824.0;805.0;440.0
671.0;51.0;18.0;563.0;391.0;717.0;434.0
786.0;0;455.0;88.0;405.0;637.0;338.0
131.0;0;201.0;972.0;642.0;84.0;669.0
987.0;243.0;420.0;858.0;588.0;907.0;430.0
674.0;0;196.0;973.0;213.0;268.0;672.0
430.0;149.0;738.0;747.0;728.0;222.0;652.0
777.0;0;151.0;478.0;908.0;476.0;497.0
9.0;702.0;803.0;988.0;489.0;858.0;948.0
952.0;0;788.0;963.0;434.0;670.0;774.0
415.0;0;40.0;919.0;288.0;796.0;132.0
427.0;0;570.0;77.0;989.0;157.0;353.0
413.0;0;745.0;884.0;404.0;178.0;867.0
541.0;855.0;104.0;844.0;963.0;653.0;695.0
352.0;764.0;237.0;546.0;154.0;616.0;696.0
307.0;0;42.0;237.0;71.0;351.0;229.0
980.0;404.0;604.0;742.0;332.0;235.0;447.0
524.0;181.0;527.0;725.0;76.0;186.0;513.0
482.0;911.0;736.0;986.0;912.0;593.0;876.0
990.0;0;292.0;960.0;127.0;3.0;727.0
979.0;743.0;873.0;326.0;100.0;406.0;364.0
217.0;514.0;496.0;627.0;703.0;18.0;886.0
871.0;954.0;260.0;880.0;25.0;213.0;828.0
43.0;2.0;85.0;788.0;229.0;108.0;110.0
776.0;896.0;657.0;329.0;895.0;409.0;70.0
495.0;0;299.0;380.0;376.0;280.0;979.0
547.0;214.0;552.0;561.0;397.0;316.0;461.0
52.0;750.0;607.0;679.0;286.0;486.0;879.0
555.0;0;545.0;673.0;476.0;567.0;637.0
815.0;0;886.0;445.0;151.0;986.0;719.0
400.0;363.0;323.0;103.0;947.0;542.0;675.0
218.0;45.0;137.0;159.0;610.0;385.0;669.0
879.0;252.0;443.0;186.0;491.0;628.0;385.0
855.0;0;289.0;684.0;210.0;807.0;237.0
53.0;0;115.0;921.0;572.0;191.0;852.0
522.0;688.0;580.0;662.0;914.0;155.0;235.0
140.0;953.0;766.0;608.0;882.0;429.0;94.0
733.0;417.0;575.0;66.0;164.0;641.0;263.0
655.0;42.0;69.0;232.0;724.0;243.0;470.0
109.0;0;23.0;575.0;851.0;553.0;860.0
919.0;399.0;98.0;781.0;749.0;133.0;211.0
971.0;698.0;597.0;187.0;188.0;607.0;675.0
694.0;643.0;853.0;155.0;273.0;624.0;261.0
709.0;0;141.0;899.0;209.0;638.0;628.0
663.0;947.0;764.0;906.0;998.0;277.0;891.0
631.0;0;807.0;652.0;117.0;619.0;940.0
31.0;340.0;286.0;367.0;554.0;989.0;511.0
207.0;0;321.0;56.0;462.0;84.0;799.0
118.0;190.0;348.0;423.0;552.0;250.0;403.0
268.0;0;74.0;316.0;317.0;947.0;578.0
672.0;543.0;988.0;299.0;958.0;165.0;116.0
326.0;0;759.0;3.0;817.0;579.0;640.0
484.0;619.0;904.0;398.0;1.0;134.0;66.0
566.0;662.0;32.0;423.0;321.0;943.0;707.0
948.0;442.0;807.0;163.0;954.0;659.0;477.0
793.0;508.0;831.0;419.0;853.0;370.0;329.0
916.0;15.0;886.0;573.0;958.0;123.0;310.0
37.0;404.0;855.0;462.0;454.0;927.0;475.0
610.0;0;188.0;772.0;133.0;6.0;782.0
395.0;0;700.0;926.0;552.0;26.0;720.0
547.0;275.0;172.0;959.0;810.0;477.0;808.0
637.0;1.0;489.0;389.0;722.0;580.0;878.0
803.0;744.0;438.0;263.0;383.0;434.0;709.0
382.0;125.0;690.0;522.0;813.0;779.0;643.0
415.0;0;498.0;479.0;300.0;283.0;685.0
822.0;172.0;664.0;166.0;402.0;307.0;417.0
716.0;0;894.0;855.0;716.0;986.0;415.0
546.0;0;16.0;680.0;713.0;667.0;103.0
548.0;929.0;589.0;747.0;403.0;963.0;69.0
6.0;496.0;710.0;415.0;221.0;143.0;169.0
68.0;0;51.0;271.0;140.0;820.0;912.0
301.0;0;519.0;713.0;918.0;976.0;785.0
599.0;739.0;497.0;119.0;314.0;667.0;954.0
623.0;801.0;791.0;272.0;595.0;583.0;225.0
535.0;58.0;128.0;460.0;743.0;225.0;149.0
948.0;382.0;396.0;644.0;302.0;21.0;77.0
372.0;319.0;50.0;879.0;25.0;735.0;750.0
982.0;876.0;503.0;855.0;142.0;648.0;245.0
679.0;681.0;507.0;205.0;773.0;481.0;158.0
35.0;805.0;308.0;18.0;185.0;955.0;332.0
410.0;351.0;326.0;907.0;660.0;805.0;757.0
378.0;404.0;794.0;737.0;752.0;857.0;678.0
585.0;389.0;462.0;235.0;721.0;310.0;635.0
394.0;0;182.0;430.0;384.0;927.0;743.0
683.0;142.0;36.0;509.0;135.0;758.0;238.0
741.0;85.0;855.0;163.0;927.0;250.0;845.0
941.0;0;184.0;850.0;845.0;176.0;892.0
691.0;935.0;646.0;305.0;380.0;534.0;670.0
242.0;659.0;559.0;957.0;459.0;162.0;928.0
623.0;0;395.0;855.0;10.0;957.0;870.0
584.0;741.0;590.0;463.0;973.0;695.0;397.0
544.0;706.0;960.0;415.0;783.0;851.0;834.0
639.0;0;673.0;344.0;400.0;347.0;176.0
623.0;685.0;444.0;251.0;1.0;853.0;812.0
861.0;0;782.0;664.0;543.0;736.0;598.0
178.0;727.0;636.0;930.0;781.0;836.0;650.0
633.0;67.0;972.0;393.0;637.0;12.0;814.0
10.0;101.0;259.0;945.0;554.0;654.0;3.0
71.0;9.0;802.0;879.0;231.0;170.0;860.0
44.0;527.0;156.0;560.0;899.0;418.0;380.0
971.0;882.0;943.0;654.0;779.0;221.0;501.0
958.0;0;530.0;265.0;269.0;443.0;800.0
145.0;986.0;633.0;382.0;355.0;658.0;317.0
884.0;0;545.0;873.0;730.0;616.0;895.0
876.0;730.0;711.0;342.0;142.0;504.0;911.0
459.0;0;878.0;923.0;184.0;599.0;390.0
333.0;0;584.0;120.0;111.0;692.0;568.0
891.0;293.0;439.0;415.0;539.0;540.0;961.0
261.0;578.0;766.0;539.0;488.0;119.0;692.0
949.0;920.0;656.0;251.0;8.0;922.0;982.0
131.0;444.0;749.0;447.0;628.0;597.0;104.0
196.0;312.0;824.0;404.0;382.0;319.0;217.0
171.0;0;998.0;953.0;725.0;133.0;550.0
466.0;0;473.0;149.0;374.0;987.0;614.0
401.0;0;632.0;128.0;565.0;80.0;627.0
640.0;0;820.0;642.0;652.0;530.0;934.0
13.0;0;303.0;873.0;140.0;867.0;888.0
956.0;0;56.0;730.0;911.0;636.0;545.0
20.0;0;258.0;140.0;326.0;905.0;552.0
895.0;839.0;613.0;82.0;18.0;168.0;502.0
207.0;0;183.0;358.0;541.0;263.0;75.0
684.0;322.0;320.0;3.0;640.0;577.0;406.0
476.0;112.0;846.0;964.0;978.0;689.0;428.0
652.0;0;514.0;210.0;627.0;90.0;0.0
248.0;517.0;772.0;40.0;167.0;225.0;906.0
802.0;230.0;304.0;970.0;793.0;905.0;46.0
630.0;0;628.0;340.0;432.0;268.0;436.0
509.0;0;891.0;236.0;740.0;241.0;419.0
920.0;884.0;998.0;213.0;518.0;175.0;114.0
45.0;0;497.0;473.0;995.0;346.0;245.0
