BillingInfoNode;DeliveryAddressNode;ProcessReservationNode;SelectModeOfReciptNode;ProcessPaymentNode;PaymentInfoNode;TravelInfoNode
208.0;41.0;19.0;147.0;440.0;657.0;497.0
410.0;805.0;418.0;832.0;438.0;528.0;492.0
454.0;744.0;217.0;996.0;532.0;729.0;840.0
152.0;735.0;885.0;215.0;777.0;991.0;53.0
921.0;727.0;360.0;994.0;139.0;542.0;555.0
465.0;537.0;351.0;325.0;921.0;840.0;261.0
726.0;176.0;225.0;258.0;41.0;856.0;901.0
163.0;145.0;516.0;941.0;521.0;506.0;834.0
910.0;697.0;198.0;658.0;77.0;402.0;60.0
340.0;950.0;199.0;197.0;896.0;521.0;893.0
231.0;546.0;818.0;714.0;983.0;496.0;775.0
354.0;872.0;617.0;337.0;608.0;382.0;0.0
871.0;832.0;364.0;156.0;659.0;638.0;519.0
342.0;874.0;474.0;312.0;574.0;868.0;34.0
896.0;3.0;669.0;520.0;297.0;521.0;536.0
142.0;909.0;122.0;284.0;78.0;492.0;400.0
254.0;470.0;518.0;225.0;809.0;981.0;128.0
843.0;237.0;962.0;231.0;371.0;974.0;645.0
582.0;591.0;651.0;59.0;550.0;34.0;787.0
214.0;513.0;145.0;118.0;163.0;314.0;684.0
673.0;194.0;779.0;83.0;341.0;463.0;181.0
470.0;783.0;549.0;256.0;101.0;30.0;341.0
181.0;116.0;456.0;370.0;126.0;90.0;130.0
526.0;400.0;71.0;500.0;737.0;274.0;142.0
651.0;815.0;166.0;131.0;525.0;297.0;753.0
233.0;159.0;381.0;700.0;44.0;198.0;386.0
611.0;382.0;944.0;865.0;988.0;523.0;320.0
479.0;497.0;97.0;247.0;970.0;99.0;829.0
466.0;790.0;532.0;905.0;342.0;301.0;405.0
117.0;696.0;911.0;887.0;856.0;894.0;798.0
834.0;3.0;336.0;664.0;971.0;56.0;764.0
448.0;333.0;225.0;262.0;653.0;214.0;124.0
147.0;262.0;966.0;331.0;221.0;215.0;335.0
610.0;57.0;369.0;743.0;930.0;240.0;517.0
412.0;252.0;742.0;506.0;122.0;609.0;52.0
965.0;968.0;284.0;343.0;532.0;18.0;682.0
824.0;992.0;836.0;982.0;780.0;286.0;564.0
552.0;338.0;507.0;680.0;516.0;553.0;256.0
750.0;290.0;151.0;306.0;973.0;606.0;663.0
403.0;468.0;73.0;622.0;500.0;130.0;498.0
604.0;720.0;359.0;119.0;492.0;300.0;0.0
956.0;980.0;0.0;647.0;786.0;259.0;850.0
381.0;253.0;859.0;917.0;143.0;812.0;312.0
941.0;963.0;341.0;477.0;860.0;166.0;231.0
67.0;654.0;661.0;284.0;522.0;976.0;628.0
129.0;272.0;113.0;418.0;451.0;357.0;573.0
390.0;211.0;637.0;781.0;990.0;715.0;392.0
22.0;257.0;933.0;276.0;826.0;406.0;991.0
995.0;784.0;869.0;338.0;859.0;58.0;425.0
218.0;863.0;171.0;141.0;160.0;280.0;195.0
869.0;751.0;889.0;261.0;25.0;146.0;811.0
611.0;975.0;235.0;349.0;631.0;676.0;113.0
673.0;39.0;590.0;446.0;818.0;251.0;590.0
290.0;410.0;201.0;584.0;939.0;337.0;42.0
907.0;313.0;567.0;491.0;895.0;673.0;3.0
733.0;378.0;100.0;193.0;759.0;9.0;251.0
738.0;420.0;259.0;62.0;81.0;511.0;556.0
992.0;166.0;847.0;875.0;369.0;185.0;747.0
505.0;522.0;392.0;202.0;856.0;996.0;785.0
917.0;740.0;449.0;441.0;199.0;449.0;732.0
173.0;949.0;921.0;739.0;698.0;279.0;252.0
455.0;782.0;818.0;709.0;633.0;661.0;658.0
777.0;375.0;908.0;79.0;237.0;65.0;441.0
726.0;490.0;803.0;359.0;518.0;460.0;916.0
931.0;544.0;869.0;460.0;849.0;791.0;415.0
252.0;491.0;938.0;56.0;330.0;472.0;255.0
381.0;994.0;958.0;98.0;371.0;99.0;886.0
912.0;460.0;342.0;905.0;29.0;358.0;309.0
340.0;851.0;103.0;48.0;166.0;436.0;277.0
875.0;1.0;366.0;12.0;179.0;980.0;941.0
641.0;210.0;556.0;800.0;969.0;512.0;315.0
283.0;835.0;264.0;679.0;989.0;5.0;77.0
156.0;633.0;497.0;216.0;802.0;423.0;661.0
738.0;498.0;339.0;97.0;565.0;88.0;53.0
916.0;118.0;292.0;633.0;458.0;542.0;783.0
957.0;441.0;270.0;15.0;576.0;436.0;854.0
400.0;752.0;476.0;739.0;363.0;544.0;766.0
148.0;22.0;949.0;742.0;893.0;909.0;680.0
221.0;934.0;198.0;615.0;846.0;337.0;684.0
663.0;181.0;878.0;320.0;395.0;545.0;919.0
752.0;186.0;235.0;420.0;912.0;315.0;932.0
735.0;992.0;299.0;112.0;184.0;992.0;246.0
487.0;101.0;988.0;793.0;541.0;623.0;775.0
450.0;758.0;329.0;857.0;719.0;59.0;752.0
690.0;161.0;394.0;113.0;14.0;928.0;90.0
212.0;394.0;193.0;446.0;428.0;96.0;647.0
355.0;806.0;381.0;150.0;265.0;530.0;764.0
725.0;252.0;341.0;577.0;307.0;970.0;475.0
515.0;890.0;21.0;969.0;966.0;484.0;208.0
987.0;423.0;759.0;238.0;237.0;769.0;87.0
417.0;849.0;703.0;407.0;169.0;70.0;367.0
496.0;806.0;749.0;209.0;724.0;660.0;245.0
743.0;923.0;105.0;976.0;826.0;866.0;705.0
234.0;732.0;405.0;237.0;396.0;470.0;239.0
5.0;55.0;868.0;322.0;45.0;64.0;872.0
389.0;376.0;831.0;244.0;200.0;432.0;187.0
513.0;921.0;119.0;536.0;217.0;518.0;844.0
596.0;88.0;209.0;285.0;499.0;562.0;398.0
760.0;614.0;526.0;314.0;895.0;498.0;980.0
508.0;212.0;867.0;21.0;617.0;206.0;402.0
561.0;402.0;426.0;439.0;857.0;756.0;709.0
857.0;379.0;967.0;197.0;838.0;106.0;167.0
473.0;26.0;698.0;228.0;203.0;265.0;525.0
461.0;515.0;348.0;52.0;328.0;592.0;767.0
71.0;657.0;335.0;693.0;846.0;371.0;216.0
973.0;346.0;194.0;546.0;362.0;773.0;571.0
242.0;269.0;173.0;583.0;945.0;841.0;870.0
422.0;962.0;412.0;2.0;575.0;428.0;677.0
776.0;308.0;353.0;475.0;684.0;910.0;793.0
287.0;48.0;79.0;772.0;568.0;36.0;39.0
497.0;367.0;779.0;460.0;485.0;355.0;116.0
913.0;31.0;114.0;689.0;784.0;154.0;684.0
963.0;954.0;784.0;289.0;311.0;373.0;386.0
918.0;254.0;227.0;220.0;752.0;902.0;800.0
26.0;325.0;670.0;421.0;177.0;778.0;492.0
797.0;141.0;50.0;387.0;379.0;995.0;326.0
219.0;55.0;503.0;549.0;53.0;906.0;986.0
222.0;313.0;52.0;855.0;624.0;535.0;563.0
122.0;719.0;541.0;118.0;862.0;449.0;949.0
225.0;508.0;961.0;554.0;575.0;13.0;214.0
614.0;590.0;375.0;569.0;70.0;634.0;415.0
918.0;865.0;266.0;306.0;49.0;779.0;7.0
40.0;872.0;300.0;41.0;190.0;474.0;241.0
927.0;363.0;180.0;688.0;457.0;162.0;500.0
369.0;884.0;423.0;968.0;339.0;103.0;948.0
519.0;273.0;454.0;934.0;763.0;780.0;131.0
244.0;151.0;801.0;827.0;572.0;295.0;499.0
781.0;213.0;441.0;796.0;149.0;145.0;404.0
478.0;891.0;200.0;995.0;808.0;997.0;755.0
202.0;345.0;546.0;969.0;751.0;260.0;5.0
185.0;357.0;39.0;260.0;248.0;725.0;39.0
801.0;393.0;484.0;98.0;361.0;314.0;23.0
410.0;269.0;806.0;879.0;662.0;480.0;474.0
882.0;761.0;743.0;527.0;187.0;588.0;747.0
57.0;503.0;769.0;223.0;773.0;847.0;552.0
815.0;775.0;877.0;601.0;336.0;701.0;570.0
661.0;105.0;535.0;167.0;250.0;983.0;363.0
567.0;670.0;675.0;729.0;303.0;804.0;8.0
202.0;143.0;771.0;886.0;790.0;551.0;59.0
286.0;418.0;305.0;577.0;478.0;873.0;952.0
520.0;700.0;610.0;311.0;565.0;112.0;936.0
867.0;788.0;584.0;559.0;945.0;141.0;593.0
51.0;319.0;236.0;416.0;706.0;576.0;693.0
190.0;316.0;177.0;740.0;795.0;270.0;614.0
168.0;582.0;117.0;123.0;77.0;451.0;907.0
692.0;875.0;33.0;987.0;629.0;895.0;104.0
618.0;427.0;232.0;378.0;8.0;740.0;846.0
303.0;211.0;324.0;189.0;696.0;966.0;277.0
419.0;600.0;129.0;518.0;740.0;82.0;42.0
320.0;714.0;578.0;993.0;299.0;919.0;384.0
79.0;802.0;833.0;179.0;689.0;983.0;716.0
622.0;378.0;770.0;145.0;937.0;347.0;652.0
387.0;71.0;759.0;43.0;622.0;97.0;3.0
742.0;705.0;869.0;681.0;812.0;476.0;267.0
395.0;132.0;797.0;712.0;373.0;628.0;354.0
470.0;722.0;357.0;524.0;233.0;539.0;564.0
561.0;943.0;622.0;592.0;621.0;197.0;266.0
832.0;257.0;191.0;33.0;998.0;49.0;619.0
725.0;228.0;924.0;615.0;133.0;696.0;466.0
319.0;821.0;614.0;139.0;993.0;387.0;252.0
762.0;623.0;894.0;829.0;681.0;330.0;993.0
699.0;117.0;958.0;59.0;878.0;133.0;680.0
210.0;847.0;920.0;31.0;451.0;621.0;696.0
156.0;973.0;37.0;790.0;337.0;935.0;424.0
534.0;889.0;362.0;163.0;519.0;953.0;357.0
252.0;167.0;778.0;426.0;109.0;267.0;605.0
272.0;620.0;424.0;989.0;90.0;752.0;583.0
994.0;641.0;67.0;757.0;722.0;193.0;706.0
546.0;628.0;638.0;144.0;989.0;369.0;689.0
272.0;873.0;729.0;911.0;766.0;812.0;654.0
638.0;147.0;946.0;70.0;204.0;457.0;5.0
914.0;906.0;118.0;137.0;439.0;680.0;636.0
137.0;499.0;906.0;831.0;254.0;587.0;297.0
396.0;219.0;643.0;257.0;816.0;896.0;85.0
639.0;823.0;671.0;196.0;22.0;381.0;469.0
457.0;642.0;761.0;495.0;366.0;328.0;942.0
148.0;234.0;13.0;940.0;642.0;700.0;918.0
615.0;400.0;758.0;319.0;233.0;956.0;230.0
382.0;119.0;471.0;748.0;40.0;456.0;632.0
623.0;296.0;222.0;79.0;930.0;776.0;902.0
857.0;670.0;292.0;969.0;714.0;488.0;700.0
31.0;809.0;404.0;319.0;639.0;858.0;992.0
213.0;516.0;829.0;87.0;411.0;558.0;541.0
482.0;352.0;302.0;750.0;554.0;154.0;162.0
156.0;648.0;612.0;268.0;83.0;296.0;908.0
62.0;325.0;819.0;349.0;453.0;134.0;656.0
399.0;342.0;374.0;27.0;945.0;563.0;553.0
933.0;116.0;346.0;161.0;868.0;93.0;889.0
416.0;758.0;857.0;34.0;812.0;43.0;764.0
513.0;302.0;487.0;519.0;243.0;942.0;253.0
332.0;805.0;709.0;150.0;911.0;140.0;68.0
195.0;600.0;570.0;407.0;723.0;583.0;900.0
811.0;932.0;403.0;813.0;321.0;265.0;648.0
571.0;119.0;827.0;753.0;904.0;28.0;227.0
145.0;914.0;526.0;103.0;365.0;741.0;299.0
332.0;743.0;271.0;272.0;888.0;95.0;647.0
728.0;308.0;960.0;792.0;957.0;805.0;532.0
882.0;577.0;14.0;989.0;497.0;864.0;520.0
25.0;350.0;37.0;787.0;789.0;740.0;970.0
676.0;970.0;465.0;384.0;728.0;505.0;287.0
616.0;622.0;587.0;950.0;660.0;612.0;194.0
98.0;717.0;644.0;334.0;980.0;214.0;31.0
322.0;186.0;682.0;771.0;762.0;170.0;445.0
457.0;816.0;441.0;660.0;682.0;401.0;250.0
546.0;1.0;312.0;296.0;927.0;729.0;191.0
902.0;623.0;623.0;629.0;113.0;30.0;941.0
250.0;557.0;501.0;101.0;994.0;938.0;832.0
571.0;856.0;42.0;639.0;433.0;254.0;340.0
495.0;898.0;88.0;268.0;13.0;646.0;407.0
217.0;704.0;450.0;987.0;212.0;214.0;199.0
540.0;373.0;67.0;396.0;982.0;317.0;787.0
546.0;302.0;620.0;972.0;193.0;22.0;583.0
233.0;316.0;947.0;89.0;96.0;338.0;185.0
662.0;635.0;784.0;221.0;899.0;422.0;902.0
322.0;307.0;577.0;883.0;187.0;582.0;104.0
708.0;272.0;878.0;975.0;137.0;340.0;213.0
697.0;755.0;137.0;470.0;41.0;995.0;548.0
77.0;940.0;41.0;378.0;953.0;149.0;636.0
632.0;525.0;934.0;783.0;339.0;829.0;544.0
433.0;646.0;790.0;337.0;502.0;292.0;605.0
940.0;726.0;134.0;569.0;901.0;143.0;530.0
407.0;525.0;515.0;416.0;132.0;417.0;932.0
952.0;865.0;512.0;159.0;828.0;844.0;721.0
9.0;658.0;870.0;971.0;882.0;696.0;277.0
470.0;310.0;206.0;718.0;906.0;859.0;384.0
292.0;892.0;420.0;690.0;959.0;256.0;671.0
440.0;859.0;894.0;553.0;890.0;905.0;943.0
941.0;950.0;304.0;647.0;156.0;707.0;935.0
215.0;250.0;463.0;568.0;331.0;718.0;359.0
292.0;332.0;915.0;378.0;331.0;639.0;574.0
20.0;980.0;923.0;594.0;794.0;405.0;122.0
972.0;860.0;698.0;216.0;453.0;488.0;441.0
634.0;87.0;482.0;378.0;185.0;214.0;997.0
217.0;547.0;459.0;219.0;915.0;661.0;521.0
186.0;560.0;417.0;68.0;184.0;352.0;315.0
379.0;691.0;227.0;414.0;487.0;142.0;538.0
154.0;663.0;981.0;684.0;629.0;386.0;463.0
243.0;106.0;130.0;924.0;280.0;197.0;472.0
398.0;78.0;289.0;824.0;203.0;715.0;866.0
954.0;934.0;612.0;214.0;531.0;84.0;528.0
503.0;373.0;300.0;815.0;722.0;459.0;721.0
410.0;926.0;80.0;205.0;684.0;662.0;536.0
137.0;402.0;517.0;17.0;948.0;739.0;844.0
613.0;31.0;788.0;145.0;435.0;5.0;478.0
181.0;456.0;660.0;166.0;46.0;252.0;889.0
553.0;659.0;226.0;803.0;796.0;334.0;831.0
197.0;934.0;634.0;997.0;855.0;759.0;871.0
681.0;775.0;447.0;338.0;285.0;722.0;264.0
405.0;862.0;551.0;321.0;590.0;152.0;384.0
834.0;834.0;197.0;432.0;490.0;250.0;448.0
111.0;662.0;448.0;158.0;856.0;972.0;88.0
392.0;64.0;480.0;546.0;495.0;719.0;142.0
274.0;19.0;675.0;35.0;186.0;898.0;726.0
893.0;397.0;547.0;553.0;306.0;444.0;840.0
555.0;837.0;112.0;327.0;966.0;47.0;297.0
280.0;581.0;284.0;378.0;751.0;113.0;596.0
909.0;349.0;842.0;600.0;877.0;962.0;114.0
816.0;416.0;595.0;365.0;883.0;360.0;969.0
165.0;189.0;638.0;39.0;821.0;623.0;70.0
135.0;430.0;386.0;648.0;179.0;30.0;522.0
224.0;431.0;242.0;242.0;539.0;585.0;864.0
454.0;135.0;803.0;776.0;345.0;575.0;577.0
842.0;534.0;104.0;585.0;158.0;514.0;591.0
33.0;390.0;478.0;542.0;214.0;762.0;55.0
628.0;540.0;968.0;481.0;640.0;313.0;426.0
986.0;877.0;143.0;385.0;169.0;733.0;693.0
751.0;852.0;588.0;105.0;188.0;686.0;467.0
545.0;464.0;590.0;855.0;796.0;708.0;813.0
311.0;291.0;295.0;273.0;805.0;311.0;806.0
75.0;637.0;703.0;846.0;478.0;639.0;629.0
302.0;930.0;917.0;871.0;688.0;171.0;583.0
189.0;140.0;735.0;206.0;560.0;947.0;389.0
770.0;295.0;296.0;417.0;371.0;657.0;475.0
741.0;110.0;734.0;869.0;258.0;283.0;59.0
178.0;641.0;957.0;334.0;692.0;200.0;88.0
478.0;745.0;780.0;97.0;363.0;349.0;106.0
979.0;686.0;581.0;572.0;805.0;405.0;592.0
412.0;109.0;746.0;991.0;845.0;748.0;673.0
491.0;436.0;391.0;851.0;178.0;0.0;752.0
224.0;343.0;444.0;708.0;698.0;281.0;546.0
40.0;998.0;105.0;441.0;396.0;203.0;435.0
178.0;449.0;245.0;245.0;252.0;587.0;590.0
884.0;970.0;213.0;515.0;700.0;147.0;220.0
420.0;919.0;471.0;643.0;828.0;968.0;327.0
326.0;138.0;703.0;213.0;538.0;675.0;572.0
15.0;181.0;768.0;823.0;356.0;118.0;920.0
265.0;267.0;453.0;529.0;36.0;87.0;600.0
792.0;711.0;564.0;289.0;847.0;684.0;993.0
72.0;572.0;114.0;913.0;151.0;174.0;298.0
862.0;960.0;375.0;365.0;575.0;944.0;748.0
367.0;519.0;566.0;976.0;732.0;757.0;807.0
339.0;488.0;491.0;454.0;138.0;576.0;682.0
7.0;902.0;720.0;101.0;475.0;877.0;99.0
352.0;819.0;183.0;602.0;979.0;351.0;917.0
720.0;156.0;998.0;725.0;374.0;584.0;22.0
197.0;779.0;20.0;802.0;301.0;479.0;496.0
626.0;74.0;761.0;316.0;81.0;727.0;124.0
774.0;716.0;814.0;43.0;568.0;66.0;835.0
431.0;458.0;905.0;719.0;77.0;766.0;299.0
59.0;938.0;408.0;531.0;69.0;511.0;33.0
324.0;938.0;676.0;642.0;660.0;845.0;149.0
242.0;819.0;350.0;854.0;286.0;818.0;272.0
647.0;743.0;995.0;279.0;202.0;401.0;225.0
738.0;456.0;764.0;164.0;357.0;700.0;602.0
229.0;30.0;891.0;34.0;802.0;188.0;143.0
1.0;731.0;291.0;132.0;598.0;456.0;228.0
444.0;16.0;38.0;785.0;558.0;803.0;63.0
79.0;302.0;60.0;109.0;506.0;275.0;766.0
375.0;632.0;231.0;46.0;727.0;265.0;786.0
463.0;699.0;992.0;87.0;158.0;541.0;589.0
746.0;462.0;197.0;561.0;614.0;84.0;221.0
768.0;209.0;832.0;647.0;900.0;883.0;742.0
583.0;900.0;885.0;322.0;757.0;407.0;553.0
882.0;963.0;173.0;203.0;894.0;31.0;788.0
547.0;863.0;325.0;367.0;724.0;173.0;773.0
523.0;36.0;206.0;50.0;667.0;242.0;14.0
852.0;133.0;232.0;968.0;400.0;499.0;755.0
621.0;66.0;535.0;631.0;19.0;180.0;914.0
74.0;552.0;597.0;264.0;13.0;900.0;607.0
620.0;435.0;364.0;660.0;827.0;574.0;191.0
134.0;731.0;390.0;492.0;511.0;931.0;818.0
661.0;663.0;654.0;854.0;186.0;533.0;91.0
908.0;455.0;250.0;433.0;692.0;155.0;719.0
225.0;414.0;1.0;94.0;636.0;638.0;288.0
945.0;836.0;886.0;96.0;23.0;691.0;112.0
839.0;726.0;443.0;625.0;301.0;848.0;605.0
850.0;993.0;965.0;838.0;528.0;942.0;599.0
596.0;468.0;433.0;445.0;608.0;925.0;849.0
419.0;380.0;169.0;681.0;321.0;501.0;704.0
699.0;233.0;338.0;657.0;983.0;775.0;101.0
983.0;283.0;435.0;116.0;513.0;27.0;73.0
73.0;226.0;304.0;370.0;506.0;656.0;218.0
784.0;996.0;224.0;689.0;17.0;13.0;157.0
86.0;212.0;486.0;595.0;750.0;892.0;9.0
245.0;220.0;578.0;711.0;78.0;168.0;292.0
877.0;875.0;964.0;242.0;818.0;931.0;263.0
114.0;887.0;321.0;50.0;80.0;595.0;389.0
117.0;484.0;329.0;398.0;747.0;108.0;45.0
376.0;849.0;948.0;207.0;725.0;316.0;19.0
908.0;156.0;105.0;476.0;247.0;55.0;699.0
381.0;547.0;356.0;679.0;870.0;302.0;941.0
78.0;510.0;528.0;476.0;649.0;418.0;653.0
745.0;306.0;571.0;755.0;82.0;347.0;189.0
90.0;46.0;317.0;562.0;552.0;943.0;259.0
363.0;258.0;479.0;516.0;95.0;347.0;472.0
282.0;31.0;316.0;534.0;806.0;798.0;675.0
894.0;62.0;515.0;503.0;269.0;839.0;807.0
144.0;170.0;900.0;712.0;900.0;37.0;57.0
270.0;790.0;994.0;983.0;91.0;394.0;186.0
251.0;272.0;461.0;312.0;32.0;390.0;209.0
519.0;824.0;444.0;684.0;659.0;409.0;922.0
933.0;479.0;262.0;533.0;297.0;422.0;579.0
836.0;335.0;671.0;60.0;970.0;394.0;600.0
840.0;819.0;54.0;688.0;340.0;219.0;699.0
743.0;513.0;964.0;706.0;460.0;531.0;160.0
226.0;363.0;878.0;949.0;357.0;691.0;510.0
989.0;37.0;839.0;527.0;796.0;524.0;298.0
903.0;276.0;602.0;672.0;723.0;362.0;729.0
857.0;911.0;168.0;200.0;945.0;342.0;761.0
743.0;136.0;150.0;751.0;818.0;136.0;718.0
297.0;197.0;246.0;905.0;754.0;758.0;383.0
552.0;965.0;214.0;118.0;869.0;426.0;471.0
705.0;596.0;43.0;578.0;96.0;475.0;703.0
398.0;651.0;660.0;433.0;280.0;168.0;617.0
288.0;206.0;141.0;729.0;42.0;970.0;615.0
984.0;49.0;442.0;158.0;818.0;574.0;419.0
637.0;757.0;289.0;27.0;4.0;363.0;589.0
333.0;146.0;972.0;318.0;918.0;493.0;654.0
907.0;83.0;87.0;622.0;787.0;800.0;624.0
21.0;380.0;491.0;553.0;908.0;70.0;451.0
498.0;44.0;492.0;241.0;714.0;733.0;367.0
635.0;870.0;224.0;17.0;309.0;729.0;729.0
622.0;481.0;866.0;713.0;859.0;247.0;459.0
112.0;459.0;931.0;393.0;632.0;66.0;298.0
669.0;375.0;277.0;73.0;236.0;922.0;926.0
432.0;998.0;409.0;414.0;849.0;57.0;265.0
680.0;474.0;999.0;814.0;516.0;907.0;768.0
671.0;421.0;0.0;536.0;388.0;496.0;257.0
965.0;588.0;551.0;525.0;569.0;411.0;455.0
301.0;986.0;932.0;534.0;799.0;512.0;867.0
807.0;876.0;282.0;311.0;672.0;223.0;971.0
604.0;256.0;151.0;134.0;831.0;947.0;403.0
472.0;974.0;232.0;577.0;166.0;678.0;204.0
402.0;714.0;955.0;294.0;697.0;765.0;242.0
542.0;18.0;684.0;598.0;584.0;235.0;954.0
914.0;708.0;400.0;750.0;140.0;218.0;771.0
931.0;361.0;990.0;57.0;55.0;869.0;974.0
911.0;510.0;630.0;786.0;426.0;705.0;788.0
536.0;912.0;225.0;395.0;250.0;273.0;849.0
921.0;989.0;550.0;320.0;924.0;926.0;60.0
373.0;387.0;179.0;662.0;80.0;311.0;785.0
833.0;72.0;562.0;157.0;599.0;313.0;627.0
825.0;566.0;699.0;35.0;543.0;793.0;137.0
86.0;336.0;411.0;662.0;806.0;391.0;753.0
389.0;523.0;426.0;233.0;253.0;877.0;335.0
370.0;649.0;137.0;137.0;907.0;784.0;520.0
174.0;148.0;999.0;920.0;26.0;702.0;759.0
87.0;145.0;459.0;28.0;153.0;619.0;796.0
764.0;10.0;439.0;367.0;552.0;509.0;606.0
309.0;813.0;334.0;304.0;761.0;688.0;572.0
255.0;408.0;475.0;339.0;463.0;24.0;812.0
840.0;994.0;481.0;8.0;483.0;396.0;231.0
387.0;37.0;363.0;871.0;967.0;945.0;865.0
691.0;758.0;240.0;572.0;648.0;370.0;915.0
941.0;371.0;300.0;929.0;19.0;515.0;506.0
502.0;861.0;242.0;291.0;945.0;168.0;707.0
666.0;382.0;556.0;464.0;573.0;780.0;557.0
649.0;910.0;628.0;79.0;764.0;113.0;532.0
254.0;733.0;43.0;969.0;946.0;831.0;380.0
848.0;381.0;91.0;898.0;916.0;991.0;194.0
681.0;356.0;499.0;756.0;419.0;448.0;442.0
901.0;300.0;861.0;540.0;300.0;529.0;176.0
98.0;825.0;689.0;697.0;694.0;375.0;999.0
803.0;436.0;840.0;517.0;955.0;790.0;822.0
122.0;156.0;97.0;560.0;547.0;22.0;24.0
175.0;203.0;986.0;170.0;748.0;213.0;474.0
495.0;206.0;734.0;873.0;615.0;410.0;351.0
773.0;469.0;410.0;622.0;723.0;944.0;673.0
857.0;695.0;967.0;741.0;993.0;58.0;217.0
740.0;44.0;302.0;870.0;224.0;880.0;291.0
561.0;992.0;268.0;891.0;872.0;296.0;202.0
897.0;693.0;768.0;745.0;915.0;741.0;3.0
356.0;848.0;104.0;573.0;403.0;710.0;835.0
830.0;13.0;205.0;211.0;204.0;352.0;959.0
221.0;280.0;497.0;361.0;686.0;959.0;788.0
710.0;488.0;67.0;290.0;607.0;255.0;743.0
630.0;754.0;584.0;231.0;951.0;127.0;161.0
995.0;128.0;604.0;359.0;210.0;396.0;977.0
860.0;825.0;399.0;941.0;570.0;531.0;393.0
988.0;409.0;822.0;741.0;55.0;337.0;213.0
252.0;32.0;359.0;6.0;270.0;898.0;146.0
117.0;439.0;343.0;746.0;301.0;925.0;401.0
652.0;536.0;789.0;122.0;942.0;636.0;923.0
765.0;924.0;303.0;898.0;649.0;2.0;545.0
762.0;259.0;36.0;855.0;408.0;268.0;438.0
406.0;277.0;925.0;220.0;214.0;145.0;938.0
655.0;680.0;741.0;878.0;7.0;614.0;818.0
857.0;551.0;550.0;776.0;307.0;964.0;189.0
7.0;948.0;790.0;484.0;782.0;501.0;608.0
406.0;96.0;722.0;849.0;691.0;635.0;369.0
50.0;453.0;158.0;66.0;673.0;944.0;876.0
610.0;973.0;106.0;906.0;170.0;917.0;487.0
242.0;743.0;1.0;99.0;466.0;563.0;605.0
690.0;200.0;777.0;791.0;140.0;294.0;434.0
211.0;536.0;229.0;291.0;380.0;976.0;455.0
199.0;709.0;695.0;603.0;919.0;40.0;578.0
415.0;927.0;592.0;268.0;689.0;757.0;867.0
940.0;242.0;919.0;718.0;907.0;178.0;766.0
34.0;190.0;541.0;735.0;733.0;30.0;971.0
554.0;765.0;757.0;194.0;151.0;844.0;562.0
180.0;169.0;334.0;493.0;766.0;274.0;352.0
81.0;279.0;916.0;653.0;936.0;743.0;659.0
815.0;461.0;697.0;961.0;882.0;941.0;850.0
56.0;533.0;438.0;521.0;285.0;960.0;812.0
499.0;784.0;581.0;993.0;417.0;461.0;337.0
861.0;299.0;689.0;445.0;384.0;867.0;31.0
963.0;179.0;739.0;915.0;741.0;574.0;287.0
598.0;699.0;256.0;621.0;279.0;273.0;678.0
731.0;132.0;272.0;802.0;204.0;975.0;370.0
427.0;81.0;359.0;301.0;27.0;572.0;341.0
376.0;245.0;875.0;828.0;91.0;325.0;722.0
854.0;653.0;105.0;506.0;675.0;761.0;761.0
798.0;638.0;548.0;539.0;963.0;805.0;355.0
726.0;339.0;131.0;881.0;706.0;764.0;442.0
946.0;394.0;628.0;900.0;509.0;698.0;210.0
221.0;223.0;523.0;379.0;942.0;116.0;767.0
963.0;981.0;264.0;682.0;177.0;627.0;66.0
614.0;113.0;743.0;747.0;840.0;470.0;511.0
620.0;656.0;28.0;536.0;191.0;314.0;437.0
266.0;458.0;515.0;428.0;171.0;211.0;839.0
550.0;114.0;400.0;574.0;332.0;355.0;643.0
746.0;730.0;937.0;334.0;140.0;893.0;850.0
165.0;809.0;503.0;752.0;54.0;12.0;719.0
945.0;576.0;390.0;769.0;428.0;589.0;302.0
949.0;796.0;26.0;739.0;43.0;462.0;641.0
605.0;891.0;843.0;502.0;297.0;43.0;589.0
45.0;602.0;917.0;415.0;958.0;384.0;796.0
425.0;157.0;269.0;528.0;62.0;379.0;415.0
856.0;234.0;435.0;718.0;940.0;371.0;407.0
16.0;213.0;302.0;457.0;252.0;739.0;272.0
250.0;526.0;786.0;6.0;479.0;456.0;852.0
714.0;612.0;952.0;155.0;596.0;851.0;955.0
924.0;416.0;244.0;553.0;767.0;510.0;72.0
75.0;523.0;559.0;396.0;943.0;938.0;561.0
175.0;304.0;564.0;593.0;243.0;799.0;26.0
335.0;803.0;59.0;259.0;771.0;314.0;588.0
408.0;86.0;213.0;679.0;328.0;51.0;303.0
547.0;527.0;861.0;430.0;220.0;576.0;274.0
41.0;332.0;752.0;602.0;121.0;414.0;128.0
338.0;889.0;366.0;650.0;427.0;407.0;491.0
463.0;420.0;591.0;611.0;655.0;537.0;596.0
557.0;157.0;461.0;608.0;280.0;218.0;99.0
11.0;394.0;152.0;374.0;150.0;87.0;163.0
355.0;583.0;623.0;717.0;774.0;653.0;937.0
664.0;37.0;235.0;951.0;683.0;120.0;956.0
646.0;490.0;882.0;507.0;600.0;28.0;638.0
274.0;398.0;943.0;651.0;299.0;978.0;255.0
